order_id,customer_id,customer_loyalty_tier,customer_acquisition_channel,customer_signup_date,restaurant_id,restaurant_cuisine,restaurant_city,restaurant_rating,restaurant_avg_prep_time,menu_item_id,menu_item_name,menu_item_category,item_price,quantity,order_timestamp,delivery_timestamp,delivery_duration_actual,delivery_duration_estimated,delivery_fee,tip,total_amount,discount_code,discount_type,discount_value,order_status,weather_temperature,weather_precipitation,is_weekend,is_holiday,event_flag
2392,1774,Silver,paid_ads,21-08-2023,108,Indian,Los Angeles,3.6,24,575,Offer Appetizer,Appetizer,6.45,1,09-12-2024 05:28,09-12-2024 06:12,44,37,6.28,0.91,13,PROMO-CGRQ,percentage,0.64,completed,10.8,0,FALSE,FALSE,
10301,9114,Bronze,social_media,20-04-2023,16,Mexican,Phoenix,3.5,18,82,Recently Dessert,Dessert,9.59,1,09-12-2024 05:37,09-12-2024 06:15,38,31,4.66,2.38,16.63,,,0,completed,5.7,0.3,FALSE,FALSE,
1593,2178,Bronze,referral,22-01-2024,51,American,Philadelphia,3.6,21,263,No Beverage,Beverage,27.14,1,09-12-2024 10:49,09-12-2024 11:30,41,44,3.92,6,37.06,,,0,completed,5.1,0,FALSE,FALSE,
10729,6890,Bronze,organic,13-03-2024,168,American,Los Angeles,4.8,19,923,Some Burger,Burger,14.26,1,09-12-2024 10:59,09-12-2024 11:38,39,35,7.34,1.45,23.05,,,0,completed,6.2,0,FALSE,FALSE,
1861,1504,Bronze,social_media,31-12-2023,192,Fast Food,Chicago,3.8,30,1063,Analysis Dessert,Dessert,25.83,1,09-12-2024 12:01,09-12-2024 12:48,47,40,2.05,4.9,32.78,,,0,completed,1.7,0,FALSE,FALSE,
10852,5662,Silver,email,18-04-2024,55,American,New York,3.3,23,286,Inside Burger,Burger,32.52,1,09-12-2024 12:02,09-12-2024 12:55,53,38,6.87,2.16,34.68,PROMO-ZKJU,free_delivery,6.87,completed,2.7,1.9,FALSE,FALSE,
9942,7095,Gold,paid_ads,19-06-2024,5,Fast Food,Houston,4.2,25,23,Mouth Sushi,Sushi,21.42,1,09-12-2024 12:09,09-12-2024 13:00,51,37,5.72,0.28,27.42,,,0,completed,4.7,0,FALSE,FALSE,
6023,2125,Gold,email,28-06-2023,59,Fast Food,San Diego,4.1,18,303,Per Dessert,Dessert,19.23,1,09-12-2024 14:57,09-12-2024 15:30,33,31,2.27,0.11,21.61,,,0,completed,3.2,0,FALSE,FALSE,
7291,3255,Silver,social_media,25-03-2024,40,Fast Food,San Diego,3.4,23,206,Finally Pizza,Pizza,15.03,1,09-12-2024 15:41,09-12-2024 16:32,51,47,2.19,2.03,19.25,,,0,completed,0.6,0,FALSE,FALSE,
7933,2414,Bronze,referral,04-10-2023,18,Mediterranean,Phoenix,4.5,23,95,They Burger,Burger,22.15,1,09-12-2024 17:01,09-12-2024 17:50,49,49,3.02,2.77,27.94,,,0,completed,6.4,0,FALSE,FALSE,
6647,4388,Bronze,paid_ads,10-11-2024,89,Indian,New York,3.6,27,475,Quite Beverage,Beverage,23.5,1,09-12-2024 18:12,09-12-2024 19:08,56,46,7.85,0.89,27.54,PROMO-EHPX,percentage,4.7,completed,12.6,0,FALSE,FALSE,
1143,6090,Bronze,social_media,24-12-2023,26,Japanese,Los Angeles,3.5,21,137,Development Appetizer,Appetizer,10,1,09-12-2024 19:28,09-12-2024 20:25,57,42,2.5,2.13,14.63,,,0,completed,6.4,2.8,FALSE,FALSE,
10616,5834,Bronze,social_media,15-08-2024,28,Chinese,Philadelphia,3.8,29,151,Low Main Course,Main Course,17.27,1,09-12-2024 20:44,09-12-2024 21:52,68,55,6.42,2.52,26.21,,,0,completed,-0.9,7.2,FALSE,FALSE,
2221,157,Bronze,social_media,01-09-2023,130,Indian,San Diego,3.5,12,703,Sure Pasta,Pasta,31.04,3,09-12-2024 20:57,09-12-2024 21:23,26,29,4.4,8.88,106.4,,,0,completed,8.7,0,FALSE,FALSE,
8488,9316,Bronze,email,19-03-2023,39,Italian,Chicago,4.3,16,202,Specific Burger,Burger,18.6,1,09-12-2024 21:23,09-12-2024 22:04,41,38,3.41,2.35,24.36,,,0,completed,8,0,FALSE,FALSE,
1109,5004,Gold,email,08-03-2024,172,Mexican,San Diego,3,14,943,Improve Appetizer,Appetizer,28.82,2,10-12-2024 01:07,10-12-2024 01:45,38,38,5.44,1.4,64.48,,,0,completed,8.3,0,FALSE,FALSE,
8458,5754,Bronze,referral,24-03-2023,14,Fast Food,San Antonio,3.4,28,74,Value Beverage,Beverage,22.61,3,10-12-2024 02:59,10-12-2024 03:57,58,47,4.2,15.26,87.29,,,0,completed,2.9,9.2,FALSE,FALSE,
8836,918,Bronze,paid_ads,10-05-2024,102,Chinese,New York,4.1,15,549,Protect Dessert,Dessert,8.1,1,10-12-2024 03:07,10-12-2024 04:02,55,41,3.85,0.59,12.54,,,0,completed,8,0,FALSE,FALSE,
7767,6254,Silver,social_media,31-10-2023,119,Mediterranean,San Antonio,3.3,34,637,Idea Sushi,Sushi,17.71,1,10-12-2024 05:30,10-12-2024 06:42,72,59,3.43,0.77,21.91,,,0,completed,8.6,2.7,FALSE,FALSE,
9727,1703,Bronze,social_media,16-02-2024,182,American,Philadelphia,4.4,30,1000,Amount Pasta,Pasta,15.44,1,10-12-2024 06:02,10-12-2024 06:45,43,44,4.74,1.64,21.82,,,0,completed,7.3,0,FALSE,FALSE,
6911,1666,Bronze,social_media,16-02-2023,182,American,Philadelphia,4.4,30,998,Statement Pasta,Pasta,8.02,1,10-12-2024 07:36,10-12-2024 08:27,51,47,3.01,0.56,11.59,,,0,completed,6.7,0,FALSE,FALSE,
5548,5390,Bronze,referral,22-04-2024,186,Mexican,San Diego,4.6,22,1025,Small Beverage,Beverage,11.8,4,10-12-2024 07:43,10-12-2024 08:40,57,49,7.1,3.63,57.93,,,0,completed,6.1,0,FALSE,FALSE,
3103,7164,Bronze,email,13-10-2023,56,Indian,Chicago,4.1,22,291,We Main Course,Main Course,29.2,2,10-12-2024 10:41,10-12-2024 11:29,48,43,5.54,12.04,75.98,,,0,completed,11.4,12.6,FALSE,FALSE,
1020,5808,Bronze,referral,06-03-2024,13,Fast Food,Phoenix,4.3,18,71,Themselves Pizza,Pizza,25.37,2,10-12-2024 11:16,10-12-2024 12:09,53,40,2.37,6.94,60.05,,,0,completed,5.8,0,FALSE,FALSE,
1330,2112,Bronze,social_media,29-11-2023,21,Japanese,Chicago,4.3,24,108,Politics Appetizer,Appetizer,29.3,1,10-12-2024 15:20,10-12-2024 16:10,50,53,4.73,6.83,40.86,,,0,completed,9.5,0,FALSE,FALSE,
2416,3715,Silver,paid_ads,30-10-2023,113,Mediterranean,Houston,3.1,20,598,Board Dessert,Dessert,15.24,1,10-12-2024 15:39,10-12-2024 16:16,37,41,5.77,3.62,21.58,PROMO-LEKI,percentage,3.05,completed,7.9,0,FALSE,FALSE,
4940,6984,Silver,organic,10-01-2024,190,Japanese,New York,4.6,12,1049,Product Pizza,Pizza,14.91,2,10-12-2024 17:37,10-12-2024 17:57,20,24,7.16,7.39,44.37,,,0,completed,10,0,FALSE,FALSE,
1290,5111,Bronze,referral,30-07-2024,39,Italian,Chicago,4.3,16,203,Put Pasta,Pasta,21.03,1,10-12-2024 17:57,10-12-2024 18:34,37,28,2.13,0.69,23.85,,,0,completed,10.8,0,FALSE,FALSE,
1367,2398,Silver,email,06-03-2023,107,Japanese,Houston,4,22,569,Bag Appetizer,Appetizer,28.87,1,10-12-2024 18:53,10-12-2024 19:45,52,50,4.73,6.47,40.07,,,0,completed,8.3,0,FALSE,FALSE,
7882,5455,Bronze,paid_ads,06-07-2024,200,Fast Food,New York,4.5,12,1106,Together Sushi,Sushi,29.64,2,10-12-2024 18:57,10-12-2024 19:36,39,31,6.23,4.37,69.88,,,0,completed,7.3,0.4,FALSE,FALSE,
3709,1556,Bronze,organic,17-10-2023,31,Mexican,Philadelphia,4.6,30,164,Past Sushi,Sushi,32.56,1,10-12-2024 19:24,10-12-2024 20:27,63,46,3.17,5.12,40.85,,,0,completed,12,1.4,FALSE,FALSE,
7892,4503,Gold,social_media,19-12-2023,169,American,Chicago,3.4,33,930,Small Dessert,Dessert,11.82,2,10-12-2024 21:21,10-12-2024 22:26,65,59,3.32,5.19,32.15,,,0,completed,7.4,10.6,FALSE,FALSE,
10489,344,Bronze,email,18-11-2023,35,Japanese,Houston,3.4,16,180,Response Pizza,Pizza,30.91,1,10-12-2024 22:07,10-12-2024 22:44,37,39,4.93,0.72,36.56,,,0,completed,8.1,0,FALSE,FALSE,
6377,1545,Bronze,social_media,16-08-2024,113,Mediterranean,Houston,3.1,20,598,Board Dessert,Dessert,15.24,2,10-12-2024 22:18,10-12-2024 23:09,51,38,7.3,1.16,38.94,,,0,completed,11.4,12.6,FALSE,FALSE,
10609,3997,Silver,social_media,29-09-2023,88,Italian,Phoenix,4.1,22,472,Individual Main Course,Main Course,25.11,1,10-12-2024 22:45,10-12-2024 23:23,38,34,4.38,4.6,34.09,,,0,completed,8.3,0,FALSE,FALSE,
6658,6849,Bronze,social_media,23-02-2023,193,Italian,San Diego,3.7,25,1069,Authority Beverage,Beverage,22.75,1,11-12-2024 02:55,,,51,4.9,1.97,29.62,,,0,cancelled,0.3,0,FALSE,FALSE,
6006,8231,Bronze,social_media,16-03-2023,99,Japanese,Phoenix,4.2,34,532,Point Appetizer,Appetizer,20.59,2,11-12-2024 07:00,11-12-2024 07:54,54,59,5.8,6.74,53.72,,,0,completed,-1.1,0,FALSE,FALSE,
1624,4383,Bronze,paid_ads,10-03-2024,115,American,Chicago,4.7,13,609,Wonder Main Course,Main Course,10.91,4,11-12-2024 11:52,11-12-2024 12:23,31,30,3.85,1.24,40,PROMO-UKZD,percentage,8.73,completed,1.6,0,FALSE,FALSE,
2193,8047,Bronze,social_media,04-03-2024,81,American,Houston,4.8,31,431,Morning Sushi,Sushi,26.73,1,11-12-2024 16:10,,,56,7.19,6.5,33.23,PROMO-WMCJ,free_delivery,7.19,cancelled,3.4,0,FALSE,FALSE,
6601,4987,Bronze,email,19-08-2024,195,American,Chicago,3.7,15,1083,Them Burger,Burger,10.88,1,11-12-2024 17:52,,,35,7.76,1.36,20,,,0,cancelled,5.9,0,FALSE,FALSE,
4016,3424,Silver,referral,19-07-2024,178,Fast Food,New York,3,27,975,Development Beverage,Beverage,23.46,3,11-12-2024 18:53,11-12-2024 19:46,53,46,5.89,15.32,91.59,,,0,completed,7.4,0,FALSE,FALSE,
7948,9221,Silver,paid_ads,15-08-2023,178,Fast Food,New York,3,27,975,Development Beverage,Beverage,23.46,1,11-12-2024 22:16,11-12-2024 23:11,55,53,5.82,3.96,33.24,,,0,completed,2.8,1.2,FALSE,FALSE,
9088,236,Silver,organic,27-06-2024,43,Chinese,Houston,4.8,32,224,Thought Main Course,Main Course,14.72,1,11-12-2024 23:29,12-12-2024 00:26,57,44,6.03,3.5,24.25,,,0,completed,7.7,0,FALSE,FALSE,
5754,7994,Gold,referral,08-04-2024,151,Fast Food,Houston,4,26,810,Either Appetizer,Appetizer,19.88,1,12-12-2024 01:33,12-12-2024 02:16,43,40,3.15,2.84,25.87,,,0,completed,3.4,0,FALSE,FALSE,
8289,9161,Gold,referral,09-02-2024,37,Indian,Philadelphia,3.6,30,189,Enter Beverage,Beverage,11.6,1,12-12-2024 01:35,12-12-2024 02:28,53,51,6.38,0.89,18.87,,,0,completed,9.2,0.2,FALSE,FALSE,
4364,5225,Silver,email,28-02-2023,11,Fast Food,San Antonio,4.1,13,59,Everything Dessert,Dessert,6.87,1,12-12-2024 02:09,12-12-2024 02:51,42,38,4.07,1.05,11.99,,,0,completed,9.7,0,FALSE,FALSE,
8572,1231,Silver,referral,15-12-2023,187,Chinese,Chicago,3.6,10,1032,Box Appetizer,Appetizer,26.23,1,12-12-2024 02:25,12-12-2024 03:07,42,32,7.95,6.54,40.72,,,0,completed,9.3,4.1,FALSE,FALSE,
8859,239,Bronze,referral,09-10-2023,153,Italian,New York,4.3,10,825,Summer Pasta,Pasta,11.41,1,12-12-2024 02:29,,,26,6.5,2.33,20.24,,,0,cancelled,5.4,0,FALSE,FALSE,
6524,4925,Bronze,paid_ads,12-05-2024,78,Indian,Philadelphia,4.3,15,406,Look Pasta,Pasta,19.21,1,12-12-2024 05:15,12-12-2024 05:55,40,26,5.49,2.18,26.88,,,0,completed,14.5,0,FALSE,FALSE,
7317,52,Silver,paid_ads,22-05-2023,116,Indian,San Diego,4.4,12,614,Talk Main Course,Main Course,20.97,3,12-12-2024 05:30,12-12-2024 06:18,48,40,7.46,12.84,83.21,,,0,completed,2.7,0,FALSE,FALSE,
6532,9573,Bronze,organic,01-02-2024,189,American,New York,4.5,18,1045,Bag Dessert,Dessert,13.92,2,12-12-2024 11:47,12-12-2024 12:47,60,46,7.81,4.89,40.54,,,0,completed,4.3,7.7,FALSE,FALSE,
9144,1057,Silver,referral,07-12-2023,74,Chinese,San Diego,4.8,34,384,Better Main Course,Main Course,31.45,1,12-12-2024 11:50,12-12-2024 13:06,76,63,6.9,7.38,45.73,,,0,completed,8.8,0,FALSE,FALSE,
3496,8214,Bronze,referral,05-08-2023,79,American,New York,4.4,28,412,Only Sushi,Sushi,5.74,1,12-12-2024 12:09,12-12-2024 13:17,68,55,6.53,0.52,12.79,,,0,completed,6.3,0,FALSE,FALSE,
4168,8499,Gold,referral,19-10-2023,135,American,Philadelphia,3.1,21,728,Reflect Pasta,Pasta,11.35,1,12-12-2024 16:15,12-12-2024 16:53,38,33,2.35,0.11,11.46,PROMO-LIXR,free_delivery,2.35,completed,11,0,FALSE,FALSE,
9161,7610,Bronze,organic,04-02-2024,43,Chinese,Houston,4.8,32,231,Sound Dessert,Dessert,15.25,1,12-12-2024 18:15,12-12-2024 19:11,56,44,6.23,0.33,15.58,PROMO-RPBN,free_delivery,6.23,completed,-0.5,0,FALSE,FALSE,
10871,2610,Silver,social_media,30-06-2024,45,Indian,San Antonio,3,20,236,Nice Pasta,Pasta,30.83,3,12-12-2024 19:35,12-12-2024 20:18,43,32,4,17.74,114.23,,,0,completed,6.6,0,FALSE,FALSE,
1697,3601,Bronze,email,31-01-2023,123,Chinese,Houston,4.3,26,663,Family Sushi,Sushi,29.01,2,12-12-2024 20:10,,,39,7.57,10.03,75.62,,,0,cancelled,2.7,0,FALSE,FALSE,
9251,1966,Bronze,referral,19-04-2024,9,American,Philadelphia,3,28,46,Fall Sushi,Sushi,11.19,1,12-12-2024 20:13,12-12-2024 21:18,65,49,5.66,2.05,18.9,,,0,completed,5.4,1.5,FALSE,FALSE,
1211,6533,Silver,social_media,17-01-2023,42,American,San Antonio,4.9,12,222,Process Appetizer,Appetizer,16.92,2,12-12-2024 21:21,12-12-2024 22:20,59,41,4.21,5.65,43.7,,,0,completed,6.3,2,FALSE,FALSE,
5808,3579,Bronze,referral,16-09-2023,140,Italian,Houston,3.2,21,752,Fly Pasta,Pasta,23.88,1,12-12-2024 21:33,12-12-2024 22:19,46,45,4.02,2.73,30.63,,,0,completed,5.8,0,FALSE,FALSE,
8020,5562,Bronze,social_media,04-03-2023,29,Mediterranean,New York,4.8,30,156,Size Burger,Burger,33.77,1,12-12-2024 21:37,,,58,5.32,0.57,36.28,PROMO-MISY,percentage,3.38,cancelled,3.5,0,FALSE,FALSE,
4415,2544,Bronze,referral,07-10-2023,152,Fast Food,New York,4.7,18,818,Speech Beverage,Beverage,28.29,1,13-12-2024 01:06,13-12-2024 01:36,30,28,4.94,5.91,39.14,,,0,completed,6.9,0,FALSE,FALSE,
4951,505,Gold,social_media,30-04-2024,200,Fast Food,New York,4.5,12,1107,Else Appetizer,Appetizer,30.89,2,13-12-2024 02:42,13-12-2024 03:25,43,26,4.34,2.79,68.91,,,0,completed,10.5,4.3,FALSE,FALSE,
4597,8329,Silver,organic,26-02-2023,108,Indian,Los Angeles,3.6,24,575,Offer Appetizer,Appetizer,6.45,1,13-12-2024 07:24,13-12-2024 08:29,65,52,3.24,1.6,11.29,,,0,completed,5,0,FALSE,FALSE,
2051,5085,Silver,paid_ads,22-06-2024,2,Indian,San Diego,3.2,26,10,Blue Pasta,Pasta,19.29,1,13-12-2024 09:37,13-12-2024 10:27,50,54,6.77,0.99,27.05,,,0,completed,12,0,FALSE,FALSE,
3879,9495,Bronze,referral,22-04-2024,17,Indian,Houston,3.7,16,89,Trial Main Course,Main Course,31.9,1,13-12-2024 09:53,13-12-2024 10:33,40,37,4.59,0.67,37.16,,,0,completed,8.6,0,FALSE,FALSE,
4769,4015,Silver,email,09-08-2023,166,Italian,San Antonio,3.8,34,909,Pattern Pizza,Pizza,19.63,3,13-12-2024 11:21,13-12-2024 12:01,40,45,2.58,5.53,67,,,0,completed,5.7,0,FALSE,FALSE,
10464,6308,Silver,organic,31-10-2023,64,Italian,New York,4,15,326,Worry Pizza,Pizza,15.09,1,13-12-2024 11:52,13-12-2024 12:39,47,37,2.5,1.23,18.82,,,0,completed,5,0,FALSE,FALSE,
10227,3615,Bronze,referral,06-08-2024,55,American,New York,3.3,23,286,Inside Burger,Burger,32.52,1,13-12-2024 11:53,13-12-2024 12:36,43,46,3.42,7.94,43.88,,,0,completed,7.8,0,FALSE,FALSE,
3928,5143,Bronze,referral,27-11-2023,41,Fast Food,Los Angeles,4.9,14,215,Month Burger,Burger,20.17,1,13-12-2024 12:47,13-12-2024 13:35,48,38,5.3,1.99,25.44,PROMO-IBKI,percentage,2.02,completed,4.6,0,FALSE,FALSE,
9039,6072,Silver,referral,23-09-2024,182,American,Philadelphia,4.4,30,996,Rate Beverage,Beverage,10.21,1,13-12-2024 14:59,13-12-2024 15:54,55,51,2.88,0.12,10.33,PROMO-CVZC,free_delivery,2.88,completed,8.6,1.6,FALSE,FALSE,
5466,4807,Gold,organic,24-01-2024,198,Indian,Philadelphia,3.9,14,1096,Nothing Burger,Burger,20.22,1,13-12-2024 17:13,,,37,3.28,4.99,28.49,,,0,cancelled,4.9,0,FALSE,FALSE,
9939,507,Bronze,referral,22-04-2023,179,Italian,Los Angeles,4.6,24,982,Fall Beverage,Beverage,34.39,1,13-12-2024 17:31,13-12-2024 18:18,47,46,5,6.76,46.15,,,0,completed,4.1,0,FALSE,FALSE,
3590,9726,Bronze,organic,11-11-2023,77,Indian,New York,4.6,13,402,Evidence Beverage,Beverage,33.12,1,13-12-2024 18:31,13-12-2024 19:08,37,41,3.3,8.26,44.68,,,0,completed,6.1,0,FALSE,FALSE,
9706,4004,Bronze,organic,12-07-2024,115,American,Chicago,4.7,13,612,Commercial Sushi,Sushi,12.7,1,13-12-2024 18:33,13-12-2024 19:12,39,26,7.14,1.01,13.71,PROMO-MSUO,free_delivery,7.14,completed,11.1,0.9,FALSE,FALSE,
1515,8900,Bronze,paid_ads,21-10-2024,97,Chinese,Philadelphia,4.5,34,523,Everything Main Course,Main Course,15.78,1,13-12-2024 21:05,13-12-2024 22:03,58,49,5.53,0.46,21.77,,,0,completed,2.7,0,FALSE,FALSE,
1748,9816,Gold,email,04-08-2023,66,Chinese,Los Angeles,4.5,17,340,Lawyer Burger,Burger,32.11,2,13-12-2024 22:23,13-12-2024 23:28,65,45,2.5,6.38,73.1,,,0,completed,2.3,4.9,FALSE,FALSE,
5233,7612,Silver,organic,09-05-2024,153,Italian,New York,4.3,10,829,Apply Pizza,Pizza,20.25,3,13-12-2024 22:49,13-12-2024 23:22,33,24,2.83,2.13,65.71,,,0,completed,4.4,4.5,FALSE,FALSE,
6220,1708,Silver,paid_ads,26-11-2024,165,Chinese,San Antonio,4.9,24,906,Improve Beverage,Beverage,12.49,1,14-12-2024 00:34,14-12-2024 01:30,56,46,3.16,0.46,16.11,,,0,completed,2.3,0,TRUE,FALSE,
5661,8494,Silver,referral,22-08-2024,69,Indian,San Antonio,3.7,10,357,Training Dessert,Dessert,21.11,1,14-12-2024 04:10,14-12-2024 04:58,48,30,5.77,4.76,31.64,,,0,completed,7.9,8.1,TRUE,FALSE,
5431,2445,Bronze,email,23-05-2024,73,Italian,San Diego,4.7,16,378,Billion Appetizer,Appetizer,24.75,1,14-12-2024 04:58,14-12-2024 05:42,44,42,2.62,6.15,33.52,,,0,completed,5.9,0,TRUE,FALSE,
10132,8510,Bronze,email,31-10-2024,14,Fast Food,San Antonio,3.4,28,75,Training Appetizer,Appetizer,22.6,1,14-12-2024 06:33,14-12-2024 07:19,46,43,2.25,5.62,30.47,,,0,completed,7.3,0,TRUE,FALSE,
7396,5907,Bronze,referral,23-10-2024,51,American,Philadelphia,3.6,21,265,Car Burger,Burger,12.36,1,14-12-2024 08:13,,,41,6.36,1.35,20.07,,,0,cancelled,7.4,0,TRUE,FALSE,
3916,2956,Silver,paid_ads,07-09-2023,166,Italian,San Antonio,3.8,34,911,Safe Pasta,Pasta,32.19,1,14-12-2024 09:30,14-12-2024 10:26,56,47,4.86,1.93,38.98,,,0,completed,4.9,0,TRUE,FALSE,
2307,2928,Silver,email,23-11-2023,185,Italian,Phoenix,4.5,26,1014,Organization Pizza,Pizza,11.47,1,14-12-2024 09:47,14-12-2024 10:49,62,54,7.08,0.49,19.04,,,0,completed,3.8,0,TRUE,FALSE,
7941,858,Silver,email,08-05-2023,200,Fast Food,New York,4.5,12,1107,Else Appetizer,Appetizer,30.89,1,14-12-2024 10:48,14-12-2024 11:09,21,23,6.75,2.95,40.59,,,0,completed,11,0,TRUE,FALSE,
1763,2721,Bronze,paid_ads,20-02-2024,43,Chinese,Houston,4.8,32,228,Decide Dessert,Dessert,31.29,1,14-12-2024 12:31,14-12-2024 13:30,59,51,3.63,4.69,39.61,,,0,completed,7.3,0,TRUE,FALSE,
6067,3023,Bronze,email,05-05-2024,25,Indian,Los Angeles,3.5,12,131,Almost Pizza,Pizza,11.97,1,14-12-2024 12:44,14-12-2024 13:24,40,38,3.14,2.23,17.34,,,0,completed,0.8,0,TRUE,FALSE,
9209,8869,Bronze,social_media,29-01-2023,188,American,San Antonio,3.4,11,1034,Agree Burger,Burger,29.15,1,14-12-2024 15:00,14-12-2024 15:39,39,27,5.09,3.76,38,,,0,completed,6.1,7.7,TRUE,FALSE,
1320,379,Bronze,organic,02-03-2024,101,American,New York,3.1,10,545,Whatever Pizza,Pizza,20.94,3,14-12-2024 16:48,14-12-2024 17:27,39,36,2.47,13.24,78.53,,,0,completed,3.3,0,TRUE,FALSE,
9772,8409,Bronze,social_media,27-05-2024,47,Mediterranean,New York,3.9,24,244,Woman Dessert,Dessert,17.08,1,14-12-2024 18:52,14-12-2024 19:50,58,47,5.79,3.93,26.8,,,0,completed,7.5,7.4,TRUE,FALSE,
10249,6059,Gold,social_media,29-11-2024,43,Chinese,Houston,4.8,32,228,Decide Dessert,Dessert,31.29,1,14-12-2024 23:07,15-12-2024 00:11,64,56,2.06,6.93,40.28,,,0,completed,9.3,0,TRUE,FALSE,
9814,7419,Silver,email,20-10-2024,47,Mediterranean,New York,3.9,24,245,Him Pizza,Pizza,9.18,1,14-12-2024 23:46,15-12-2024 00:22,36,37,6.81,0.85,16.84,,,0,completed,4.2,0,TRUE,FALSE,
7912,4964,Bronze,email,12-08-2024,84,Mediterranean,San Antonio,3.2,28,444,Republican Beverage,Beverage,8.52,1,15-12-2024 00:45,15-12-2024 01:47,62,51,7.33,2.02,17.87,,,0,completed,8.6,0,TRUE,FALSE,
4024,4852,Bronze,social_media,24-04-2024,116,Indian,San Diego,4.4,12,615,Cost Appetizer,Appetizer,14.34,1,15-12-2024 00:47,15-12-2024 01:16,29,31,7.97,3.31,22.75,PROMO-QIBU,percentage,2.87,completed,9.9,0,TRUE,FALSE,
10728,2990,Gold,paid_ads,19-12-2023,162,Italian,New York,4.3,27,887,Certainly Beverage,Beverage,13.19,3,15-12-2024 01:15,15-12-2024 02:09,54,49,4.05,4.07,47.69,,,0,completed,7.1,0,TRUE,FALSE,
3754,3831,Bronze,social_media,22-02-2023,153,Italian,New York,4.3,10,825,Summer Pasta,Pasta,11.41,1,15-12-2024 01:20,15-12-2024 01:54,34,31,5.36,1.2,12.97,PROMO-MTSQ,fixed_amount,5,completed,4.2,0,TRUE,FALSE,
1429,5404,Silver,organic,03-04-2024,171,Mediterranean,Houston,3.2,22,936,Discussion Pasta,Pasta,24.93,3,15-12-2024 03:08,15-12-2024 03:56,48,40,7.17,1.46,83.42,,,0,completed,10.9,0,TRUE,FALSE,
4732,9699,Bronze,email,20-02-2024,74,Chinese,San Diego,4.8,34,382,Think Pasta,Pasta,8.18,1,15-12-2024 03:24,15-12-2024 04:35,71,60,4.76,1.92,14.86,,,0,completed,10.9,0,TRUE,FALSE,
4520,6851,Bronze,organic,26-03-2023,119,Mediterranean,San Antonio,3.3,34,639,American Burger,Burger,23.72,1,15-12-2024 03:33,15-12-2024 04:35,62,61,3.97,0.52,28.21,,,0,completed,6.2,0,TRUE,FALSE,
1248,9483,Bronze,email,26-02-2023,97,Chinese,Philadelphia,4.5,34,522,Center Main Course,Main Course,22.79,3,15-12-2024 03:46,15-12-2024 04:46,60,58,2.28,8.39,79.04,,,0,completed,6.4,0,TRUE,FALSE,
5237,1940,Bronze,paid_ads,19-09-2023,156,Chinese,San Antonio,4.3,22,842,Physical Pizza,Pizza,21.63,1,15-12-2024 04:37,15-12-2024 05:11,34,32,4.35,3.9,29.88,,,0,completed,7.2,0,TRUE,FALSE,
2906,4695,Bronze,social_media,10-06-2024,29,Mediterranean,New York,4.8,30,158,Nothing Appetizer,Appetizer,17.71,1,15-12-2024 04:55,15-12-2024 05:47,52,53,2.46,3.89,24.06,,,0,completed,5.1,0,TRUE,FALSE,
3702,7326,Gold,paid_ads,19-05-2023,102,Chinese,New York,4.1,15,547,Approach Main Course,Main Course,11.74,3,15-12-2024 05:25,15-12-2024 05:52,27,30,4.17,5.03,44.42,,,0,completed,5.7,0,TRUE,FALSE,
9455,7716,Bronze,email,28-04-2023,94,Japanese,Los Angeles,3.7,10,506,Score Pizza,Pizza,20.42,2,15-12-2024 05:54,15-12-2024 06:44,50,25,4.05,6.97,51.86,,,0,completed,4.4,0.6,TRUE,FALSE,
7963,8428,Bronze,organic,22-04-2024,152,Fast Food,New York,4.7,18,821,Start Burger,Burger,13.08,1,15-12-2024 06:42,15-12-2024 07:31,49,46,5.87,2.32,21.27,,,0,completed,10,0,TRUE,FALSE,
6616,9976,Bronze,organic,11-01-2023,31,Mexican,Philadelphia,4.6,30,167,Discuss Pizza,Pizza,22.29,1,15-12-2024 08:19,15-12-2024 09:28,69,57,4.19,0.09,26.57,,,0,completed,1.4,0,TRUE,FALSE,
6384,7628,Silver,paid_ads,30-11-2023,4,American,New York,4.8,29,22,Early Burger,Burger,7.73,1,15-12-2024 08:21,15-12-2024 09:04,43,48,4.3,1.82,13.85,,,0,completed,4.9,0,TRUE,FALSE,
7263,4196,Silver,referral,16-06-2023,12,American,San Antonio,4.4,21,67,Human Pasta,Pasta,21.92,1,15-12-2024 09:53,15-12-2024 10:41,48,41,3.71,1.97,27.6,,,0,completed,9.3,0,TRUE,FALSE,
9610,2787,Bronze,paid_ads,05-02-2023,132,Mexican,New York,4.5,32,710,Religious Pizza,Pizza,22.25,4,15-12-2024 13:22,15-12-2024 14:17,55,54,5.64,3.95,98.59,,,0,completed,6.4,0,TRUE,FALSE,
9453,1378,Bronze,social_media,12-06-2023,115,American,Chicago,4.7,13,612,Commercial Sushi,Sushi,12.7,2,15-12-2024 15:43,15-12-2024 16:17,34,39,4.33,3.01,32.74,,,0,completed,3,0,TRUE,FALSE,
8874,2756,Bronze,organic,05-04-2023,156,Chinese,San Antonio,4.3,22,848,Teacher Appetizer,Appetizer,9.47,2,15-12-2024 18:34,15-12-2024 19:14,40,41,7.68,3.47,22.41,PROMO-GSPI,free_delivery,7.68,completed,4.8,0,TRUE,FALSE,
